2017-04-24 17:59:48, -21, 946
2017-04-24 17:59:50, -21, 1052
2017-04-24 17:59:53, -21, 984
2017-04-24 17:59:55, -21, 1088
2017-04-24 17:59:56, -21, 1018
2017-04-24 17:59:57, -20, 1172
2017-04-24 17:59:57, -21, 1008
2017-04-24 17:59:58, -21, 1018
2017-04-24 17:59:58, -20, 1060
2017-04-24 17:59:59, -20, 1148
2017-04-24 18:00:01, -21, 946
2017-04-24 18:00:01, -20, 1041
2017-04-24 18:00:02, -21, 1164
2017-04-24 18:00:02, -21, 1126
2017-04-24 18:00:04, -21, 970
2017-04-24 18:00:04, -21, 1203
2017-04-24 18:00:08, -21, 980
2017-04-24 18:00:09, -21, 1018
2017-04-24 18:00:13, -21, 980
2017-04-24 18:00:13, -21, 1067
2017-04-24 18:00:14, -21, 1091
2017-04-24 18:00:14, -20, 1080
2017-04-24 18:00:16, -20, 1172
2017-04-24 18:00:18, -19, 1468
2017-04-24 18:00:19, -21, 1172
2017-04-24 18:00:23, -20, 1007
2017-04-24 18:00:24, -21, 984
2017-04-24 18:00:25, -21, 1056
2017-04-24 18:00:26, -20, 1098
2017-04-24 18:00:28, -20, 1268
2017-04-24 18:00:35, -21, 1058
2017-04-24 18:00:37, -20, 1006
2017-04-24 18:00:38, -21, 1041
2017-04-24 18:00:38, -21, 1164
2017-04-24 18:00:40, -20, 1074
2017-04-24 18:00:45, -20, 1252
2017-04-24 18:00:50, -19, 1193
2017-04-24 18:00:53, -21, 1018
2017-04-24 18:00:55, -21, 984
